start_offset(uint64),start_time(double),start_time_offset(double),center_frequency(double),dewhitened(bool)
46309376,5.79127016604802,0.002582195680588484,918328312.5048828,True,2,0,0,14,40,139
115558656,14.446100164260335,0.0012603161158040166,914450034.3027344,True,62,1,254,253,34,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,72,240,255,0,16,217,128
115871232,14.485172219280704,0.0012603343930095434,914448469.3557129,True,62,2,254,1,48,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,78,240,255,0,39,139,128
116183552,14.52424083614646,0.0012803857680410147,914449306.142334,True,62,2,254,1,48,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,84,240,255,0,239,141,232
116496128,14.563303809202827,0.0012802757555618882,914449783.4230957,True,62,2,254,1,48,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,90,240,255,0,183,142,112
116808704,14.602355862208261,0.0012602920178323984,914706330.751709,True,62,2,254,1,48,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,96,240,255,0,255,132,32
117121024,14.641424470692114,0.0012803350109606981,914706714.8010254,True,62,2,254,1,49,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,102,240,255,0,135,145,224
117433600,14.680488519891716,0.0012803474674001336,914707021.4758301,True,62,2,254,1,49,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,108,240,255,0,15,145,176
117746176,14.719568515191026,0.0012803060235455632,914706383.6716309,True,62,2,254,1,49,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,114,240,255,0,23,148,128
118058496,14.758608190220952,0.0012803692370653152,914449423.6032715,True,62,2,254,1,49,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,120,240,255,0,159,148,40
118371072,14.797672243495091,0.0012803857680410147,914449814.3818359,True,62,2,254,1,50,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,126,240,255,0,231,171,208
118683648,14.836724163204982,0.001260268734768033,914448920.3012695,True,62,2,254,1,50,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,132,240,255,0,175,131,64
118995968,14.875800723376475,0.0012802634155377746,914449578.6560059,True,62,2,254,1,50,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,138,240,255,0,247,128,160
119308544,14.91485591622497,0.0012803731951862574,914706988.5427246,True,62,2,254,1,50,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,144,240,255,0,63,134,64
119621120,14.95390790787953,0.0012603281065821648,914706654.0195312,True,62,3,254,1,64,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,150,240,255,0,191,31,176
119933440,14.992984383649915,0.0012802383862435818,914709577.8828125,True,62,3,254,1,64,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,156,240,255,0,55,31,0
120246016,15.032048466842793,0.0012802848359569907,914707004.5844727,True,62,3,254,1,64,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,162,240,255,0,175,22,208
120558848,15.071123953149273,0.0012602631468325853,914448935.4897461,True,62,3,254,1,64,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,168,240,255,0,39,22,128
120870912,15.11016809433119,0.00128026376478374,914449710.5759277,True,62,3,254,1,65,64,0,118,255,255,28,119,230,0,0,40,0,11,1,3,45,19,20,1,0,17,1,3,41,1,16,3,16,0,0,0,0,0,1,36,18,0,34,97,0,0,0,2,7,0,112,36,53,4,97,0,154,216,0,174,240,255,0,95,3,112
